;Unnamed: 0;mar_diminutif;prod_code;prdp_code;montant_ht_2023;montant_ht_2024;prod_designation
543;543;Detection3;DEP204;DETPXE205;0.0;440.0;Contrôle réglementaire d'un extincteur à eau pulvérisée 9 litres
544;544;Detection2;DEP204;DETPXE204;1366.44;0.0;Controle reglementaire Controle reglementaire d'un extincteur CO2 de 2kg
545;545;Detection3;DEP205;DETPXF204;0.0;3100.0;Contrôle réglementaire d'un extincteur CO² de 2kg.
547;547;Detection3;DEP206;DETPXG206;0.0;6495.0;Contrôle réglementaire d'un extincteur CO² de 5kg.
548;548;Detection2;DEP206;DETPXG206;5099.6;0.0;Controle reglementaire Controle reglementaire d'un extincteur CO2 de 5kg
549;549;Detection3;DED108;DETPLV108;0.0;7493.43;Plus-value à la liste des prix du curatif et du préventif extincteur pour exécution de nuit
550;550;Detection2;DED104;DETPLV104;26846.32;0.0;Plus Value aux prix de la presente liste pour execution de nuit
551;551;Detection2;DEP104;DETPDI104;2817.22;0.0;Preventif centrale incendie 20 zones
552;552;Detection2;DEP028;DETPLV028;3510.2;0.0;Plus value du prix DEP016, Préventif d un tube (E ou I) des tunnels de THIAIS (Mocquet et Moulin)  de tous les capteurs atmosphériques (opacimètres, CO, NO, NO², smokecheck, anémomètres)
553;553;Detection2;DEP029;DETPCA029;4917.64;0.0;Préventif d un tube (Y ou W) du tunnel de Boissy de tous les capteurs atmosphériques (opacimètres, CO, NO, NO², smokecheck, anémomètres)
554;554;Detection2;DEP022;DETPLV022;0.0;0.0;Plus ou moins value pour ajout ou retrait d'un CO ou d'un NO lors d'une campagne de preventive d'ouvrage precite.
555;555;Detection2;DEP023;DETPLV023;915.18;0.0;Plus ou moins value pour ajout ou retrait d'un NO2 lors d'une campagne de preventive d'ouvrage precite.
556;556;Detection2;DEP025;DETPLV025;101.44;0.0;Plus ou moins value pour ajout ou retrait d'un anemometre lors d'une campagne de preventive d'ouvrage precite.
557;557;Detection2;DEP026;DETPLV026;3746.94;0.0;Preventif d'un luminancemetre Honeneywell Le LUT9 ou equivalent lors d'une campagne de preventive d'ouvrage precite.
558;558;Onduleur2;ONP001;ONDPOA001;0.0;7904.26;Maintenance preventive d'un onduleur inferieur ou egale a 60 KVA
559;559;Onduleur;ONP001;ONDPOA001;4939.52;0.0;Maintenance preventive d'un onduleur inferieur ou egale a 60 KVA
560;560;Onduleur2;ONP002;ONDPOB002;0.0;5745.15;Maintenance preventive d'un onduleur superieur a 60 KVA et inferieur ou egale a 160 kVA
561;561;Onduleur;ONP002;ONDPOB002;10945.28;0.0;Maintenance preventive d'un onduleur superieur a 60 KVA et inferieur ou egale a 160 kVA
562;562;Onduleur2;ONP003;ONDPOC003;0.0;5950.08;Maintenance preventive d'un onduleur superieur a 160 kVA
563;563;Onduleur;ONP003;ONDPOC003;7203.0;0.0;Maintenance preventive d'un onduleur superieur a 160 kVA
564;564;Onduleur2;ONP004;ONDMPA004;0.0;0.0;Maintenance preventive d'un atelier d energie / chargeur batteries
565;565;Onduleur;ONP004;ONDMPA004;686.0;0.0;Maintenance preventive d'un atelier d'energie / chargeur batteries
566;566;Onduleur2;ONP005;ONDPLV005;0.0;21957.9;Plus-value a la maintenance preventive pour depollution
567;567;Onduleur;ONP005;ONDPLV005;17710.0;0.0;Plus-value a la maintenance preventive pour depollution
568;568;Onduleur2;ONP006;ONDPLV006;0.0;0.0;Plus-value pour remplacement des ventilateurs et filtres AC ou DC pour un onduleur d une puissance inferieur ou egale a 60 KVA
569;569;Onduleur2;ONP007;ONDPLV007;0.0;575.5;Plus-value pour remplacement des ventilateurs et filtres AC ou DC pour un onduleur superieur a 60 KVA et inferieur ou egale a 160 kVA
570;570;Onduleur2;ONP008;ONDPLV008;0.0;0.0;Plus-value pour remplacement des ventilateurs et filtres AC ou DC pour un onduleur d une puissance superieur a 160 kVA
571;571;Onduleur2;OND004;ONDPLV004;0.0;425.9;Plus Value aux prix de la presente liste pour execution de nuit
572;572;Onduleur;OND004;ONDPLV004;1224.96;0.0;Plus Value aux prix de la presente liste pour execution de nuit
573;573;Ventilation3;VPB200;VENPEB200;0.0;0.0;Tunnel de Chennevieres
574;574;Ventilation3;VPB201;VENPEB201;0.0;0.0;Tunnel de Fontenay le Fleury
575;575;Ventilation3;VPB202;VENPEB202;0.0;0.0;Tunnel de Saint Cloud
576;576;Ventilation2;VEP03;VENPEB202;8548.51;0.0;Preventif du tunnel de Saint Cloud
577;577;Ventilation3;VPB203;VENPEB203;0.0;0.0;Tunnel d Ambroise Pare
578;578;Ventilation2;VEP04;VENPEB203;7382.33;0.0;Preventif du tunnel d'Ambroise PARE
579;579;Ventilation3;VPE200;VENPEE200;0.0;9960.98;Tunnel de Nogent
580;580;Ventilation2;VEP12;VENPEE200;8284.39;0.0;Preventif du tunnel de Nogent
581;581;Ventilation3;VPE201;VENPEE201;0.0;5385.86;Tunnel de Champigny
582;582;Ventilation2;VEP13;VENPEE201;4789.54;0.0;Preventif du tunnel de Champigny
583;583;Ventilation3;VPE202;VENPEE202;0.0;9995.2;Tunnel Guy Mocquet
584;584;Ventilation2;VE PN 11;VENPEE202;10102.35;0.0;Préventif du tunnel Guy Mocquet après modernisation
585;585;Ventilation3;VPE203;VENPEE203;0.0;9995.2;Tunnel Voie du Moulin
586;586;Ventilation2;VE PN 12;VENPEE203;9298.03;0.0;Préventif du tunnel Voie du Moulin après modernisation
587;587;Ventilation3;VPE204;VENPEE204;0.0;8121.1;Tunnel de Boissy
588;588;Ventilation2;VE PN 13;VENPEE204;13646.0;0.0;Préventif du tunnel de Boissy
589;589;Ventilation3;VPN200;VENPEN200;0.0;30759.84;Tunnel du Landy
590;590;Ventilation2;VEP10;VENPEN200;18287.64;0.0;Preventif du tunnel du Landy
591;591;Ventilation3;VPN201;VENPEN201;0.0;38076.92;Tunnels de Bobigny / Lumen/ Norton
592;592;Ventilation2;VEP11;VENPEN201;21117.71;0.0;Preventif des tunnels de Bobigny / Lumen / Norton
593;593;Ventilation3;VPN202;VENPEN202;0.0;4997.6;Tunnel de Taverny
594;594;Ventilation2;VEP09;VENPEN202;4520.36;0.0;Preventif du tunnel de Taverny
595;595;Ventilation3;VPO200;VENPEO200;0.0;0.0;Tunnel  de Bellerive
596;596;Ventilation2;VEP05;VENPEO200;9177.73;0.0;Preventif du tunnel de BELLERIVE
597;597;Ventilation3;VPO201;VENPEO201;0.0;0.0;Complexe de Nanterre La Defense
598;598;Ventilation2;VEP06;VENPEO201;45116.78;0.0;Preventif du complexe de Nanterre La Defense
599;599;Ventilation3;VPO202;VENPEO202;0.0;0.0;Tunnel  de Neuilly
600;600;Ventilation2;VEP07;VENPEO202;1260.73;0.0;Preventif du tunnel de Neuilly
601;601;Ventilation3;VPO203;VENPEO203;0.0;0.0;Tunnel  de Sevines
602;602;Ventilation2;VEP08;VENPEO203;664.62;0.0;Preventif du tunnel de Sevines
603;603;Ventilation3;VPS200;VENPES200;0.0;5318.04;Tunnel d Antony
604;604;Ventilation3;VPS201;VENPES201;0.0;7343.96;Tunnel de Fresnes
605;605;Ventilation3;VPS202;VENPES202;0.0;17773.08;Tunnel de Bicetre
606;606;Ventilation2;VEP18;VENPES202;10826.52;0.0;Preventif du tunnel de Bicetre
607;607;Ventilation3;VPT300;VENPQA300;0.0;33538.05;Ventilateur de locaux technique ou un surpresseur d Issue de Secours
608;608;Ventilation2;VEP19;VENPQA300;23920.92;0.0;Preventif d'un ventilateur de locaux technique ou un surpresseur d'Issue de Secours
609;609;Ventilation3;VPT301;VENPQB301;0.0;7052.040000000001;Registre en gaine de ventilation 
610;610;Ventilation2;VEP20;VENPQB301;1192.24;0.0;Preventif des registres en gaine de ventilation
611;611;Ventilation3;VPT302;VENPQC302;0.0;0.0;Gaine de ventilation en tunnel pour une longueur de gaine de 150 metres
612;612;Ventilation3;VPT303;VENPQD303;0.0;8233.38;Analyse spectrale sur site d un ventilateur ou accelerateur
613;613;Ventilation2;VED05;VENPQD303;1312.41;0.0;Analyse spectrale d'un ventilateur
614;614;Ventilation3;VPT304;VENPQE304;0.0;0.0;Variateur de puissance inferieur ou egal a 15 Kw
615;615;Ventilation3;VPT305;VENPQF305;0.0;0.0;Variateur de puissance superieur a 15 Kw
616;616;Ventilation3;VDT104;VENSEX104;0.0;3064.5;Sollicitation d un expert sur les materiels de ventilation (moteur, variation) pour 1 journee
617;617;Vidéo 2;VI MP 100;VIDDAI100;0.0;0.0;Tunnel de Champigny (A4) sens Province/Paris (34 caméras)
618;618;Vidéo;VI P 100;VIDDAI100;3587.21;0.0;Tunnel de Champigny (A4) sens Province/Paris (34 cam?ras)
619;619;Vidéo 2;VI MP 101;VIDDAI101;0.0;0.0;Tunnel de Champigny (A4) sens Paris/Province (33 caméras)
620;620;Vidéo;VI P 101;VIDDAI101;3481.71;0.0;Tunnel de Champigny (A4) sens Paris/Province (33 cam?ras)
621;621;Vidéo 2;VI MP 102;VIDDAI102;0.0;3200.8;Tunnel de Thiais (A86) sens intérieur (47 caméras)
622;622;Vidéo;VI P 102;VIDDAI102;4958.79;0.0;Tunnel de Thiais (A86) sens int?rieur (47 cam?ras)
623;623;Vidéo 2;VI MP 103;VIDDAI103;0.0;4055.9;Tunnel de Thiais (A86) sens extérieur (56 caméras)
624;624;Vidéo;VI P 103;VIDDAI103;5908.34;0.0;Tunnel de Thiais (A86) sens ext?rieur (56 cam?ras)
625;625;Vidéo 2;VI MP 104;VIDDAI104;0.0;0.0;Tunnel de Nogent-sur-marne (A86) sens intérieur (50 caméras)
626;626;Vidéo;VI P 104;VIDDAI104;5275.31;0.0;Tunnel de Nogent-sur-marne (A86) sens int?rieur (50 cam?ras)
627;627;Vidéo 2;VI MP 105;VIDDAI105;0.0;0.0;Tunnel de Nogent-sur-marne (A86) sens extérieur (60 caméras)
628;628;Vidéo;VI P 105;VIDDAI105;6013.86;0.0;Tunnel de Nogent-sur-marne (A86) sens ext?rieur (57 cam?ras)
629;629;Vidéo 2;VI MP 106;VIDDAI106;0.0;0.0;Tunnel du Landy (A1) sens Province/Paris (45 caméras)
630;630;Vidéo;VI P 106;VIDDAI106;4747.78;0.0;Tunnel du Landy (A1) sens Province/Paris (45 cam?ras)
631;631;Vidéo 2;VI MP 107;VIDDAI107;0.0;0.0;Tunnel du Landy (A1) sens Paris/Province (45 caméras)
632;632;Vidéo;VI P 107;VIDDAI107;4747.78;0.0;Tunnel du Landy (A1) sens Paris/Province (45 cam?ras)
633;633;Vidéo 2;VI MP 108;VIDDAI108;0.0;0.0;Tunnel de Bobigny (A86) sens intérieur (69 caméras)
634;634;Vidéo;VI P 108;VIDDAI108;7279.93;0.0;Tunnel de Bobigny (A86) sens int?rieur (69 cam?ras)
635;635;Vidéo 2;VI MP 109;VIDDAI109;0.0;0.0;Tunnel de Bobigny (A86) sens extérieur (68 caméras)
636;636;Vidéo;VI P 109;VIDDAI109;7174.42;0.0;Tunnel de Bobigny (A86) sens ext?rieur (68 cam?ras)
637;637;Vidéo 2;VI MP 110;VIDDAI110;0.0;0.0;Tunnel de Lumen et Norton (A86) sens intérieur (27 caméras)
638;638;Vidéo;VI P 110;VIDDAI110;11394.68;0.0;Tunnel de Lumen et Norton (A86) sens int?rieur (27 cam?ras)
639;639;Vidéo 2;VI MP 111;VIDDAI111;0.0;0.0;Tunnel de Lumen et Norton (A86) sens extérieur (34 caméras)
640;640;Vidéo;VI P 111;VIDDAI111;14348.84;0.0;Tunnel de Lumen et Norton (A86) sens ext?rieur (34 cam?ras)
641;641;Vidéo 2;VI MP 112;VIDDAI112;0.0;0.0;Tunnel de La Courneuve (A86) sens intérieur (18 caméras)
642;642;Vidéo;VI P 112;VIDDAI112;1899.11;0.0;Tunnel de La Courneuve (A86) sens int?rieur (18 cam?ras)
643;643;Vidéo 2;VI MP 113;VIDDAI113;0.0;0.0;Tunnel de La Courneuve (A86) sens extérieur (20 caméras)
644;644;Vidéo;VI P 113;VIDDAI113;2110.13;0.0;Tunnel de La Courneuve (A86) sens ext?rieur (20 cam?ras)
645;645;Vidéo 2;VI MP 114;VIDDAI114;0.0;0.0;Tunnel de Taverny (A115) sens Province/Paris (12 caméras)
646;646;Vidéo;VI P 114;VIDDAI114;1266.07;0.0;Tunnel de Taverny (A115) sens Province/Paris (12 cam?ras)
647;647;Vidéo 2;VI MP 115;VIDDAI115;0.0;0.0;Tunnel de Taverny (A115) sens Paris/Province (11 caméras)
648;648;Vidéo;VI P 115;VIDDAI115;1160.57;0.0;Tunnel de Taverny (A115) sens Paris/Province (11 cam?ras)
649;649;Vidéo 2;VI MP 116;VIDDAI116;0.0;0.0;Tunnel de Neuilly (N13) sens Province/Paris (21 caméras)
650;650;Vidéo;VI P 116;VIDDAI116;2215.63;0.0;Tunnel de Neuilly (N13) sens Province/Paris (21 cam?ras)
651;651;Vidéo 2;VI MP 117;VIDDAI117;0.0;0.0;Tunnel de Neuilly (N13) sens Paris/Province (21 caméras)
652;652;Vidéo;VI P 117;VIDDAI117;2215.63;0.0;Tunnel de Neuilly (N13) sens Paris/Province (21 cam?ras)
653;653;Vidéo 2;VI MP 118;VIDDAI118;0.0;0.0;Echangeur A14/A86 bretelles B3/B4 (43 caméras)
654;654;Vidéo;VI P 118;VIDDAI118;4536.76;0.0;Echangeur A14/A86 bretelles B3/B4 (43 cam?ras)
655;655;Vidéo 2;VI MP 119;VIDDAI119;0.0;0.0;Echangeur A14/A86 bretelle B1  (17 caméras)
656;656;Vidéo;VI P 119;VIDDAI119;1793.6;0.0;Echangeur A14/A86 bretelle B1  (17 cam?ras)
657;657;Vidéo 2;VI MP 120;VIDDAI120;0.0;0.0;Tunnel Nanterre centre (A86) sens intérieur (38 caméras)
658;658;Vidéo;VI P 120;VIDDAI120;4009.23;0.0;Tunnel Nanterre centre (A86) sens int?rieur (38 cam?ras)
659;659;Vidéo 2;VI MP 121;VIDDAI121;0.0;0.0;Tunnel Nanterre centre (A86) sens extérieur (35 caméras)
660;660;Vidéo;VI P 121;VIDDAI121;3692.72;0.0;Tunnel Nanterre centre (A86) sens ext?rieur (35 cam?ras)
661;661;Vidéo 2;VI MP 122;VIDDAI122;0.0;0.0;Tunnel de la défense (A14) sens Province/Paris (106 caméras)
662;662;Vidéo;VI P 122;VIDDAI122;11183.65;0.0;Tunnel de la d?fense (A14) sens Province/Paris (106 cam?ras)
663;663;Vidéo 2;VI MP 123;VIDDAI123;0.0;0.0;Tunnel de la défense (A14) sens Paris/Province (127 caméras)
664;664;Vidéo;VI P 123;VIDDAI123;13399.28;0.0;Tunnel de la d?fense (A14) sens Paris/Province (127 cam?ras)
665;665;Vidéo 2;VI MP 124;VIDDAI124;0.0;3200.8;Tunnel de Belle-rive (A86) sens intérieur (46 caméras)
666;666;Vidéo;VI P 124;VIDDAI124;4853.29;0.0;Tunnel de Belle-rive (A86) sens int?rieur (46 cam?ras)
667;667;Vidéo 2;VI MP 125;VIDDAI125;0.0;3200.8;Tunnel de Belle-rive (A86) sens extérieur (40 caméras)
668;668;Vidéo;VI P 125;VIDDAI125;4220.25;0.0;Tunnel de Belle-rive (A86) sens ext?rieur (40 cam?ras)
669;669;Vidéo 2;VI MP 126;VIDDAI126;0.0;0.0;Tunnel de Saint-Cloud (A13) sens intérieur (29 caméras)
670;670;Vidéo;VI P 126;VIDDAI126;3059.68;0.0;Tunnel de Saint-Cloud (A13) sens int?rieur (29 cam?ras)
671;671;Vidéo 2;VI MP 127;VIDDAI127;0.0;0.0;Tunnel de Saint-Cloud (A13) sens extérieur (25 caméras)
672;672;Vidéo;VI P 127;VIDDAI127;2637.65;0.0;Tunnel de Saint-Cloud (A13) sens ext?rieur (25 cam?ras)
673;673;Vidéo 2;VI MP 128;VIDDAI128;0.0;0.0;Tunnel d Ambroise Paré (A13) sens intérieur (30 caméras)
674;674;Vidéo;VI P 128;VIDDAI128;3165.18;0.0;Tunnel d'Ambroise Par? (A13) sens int?rieur (30 cam?ras)
675;675;Vidéo 2;VI MP 129;VIDDAI129;0.0;0.0;Tunnel d Ambroise Paré (A13) sens extérieur (25 caméras)
676;676;Vidéo;VI P 129;VIDDAI129;2637.65;0.0;Tunnel d'Ambroise Par? (A13) sens ext?rieur (25 cam?ras)
677;677;Vidéo 2;VI MP 130;VIDDAI130;0.0;0.0;Tunnel de Fontenay le fleury (A12) sens Province/Paris (17 caméras)
678;678;Vidéo;VI P 130;VIDDAI130;0.0;0.0;Tunnel de Fontenay le fleury (A12) sens Province/Paris (17 cam?ras)
679;679;Vidéo 2;VI MP 131;VIDDAI131;0.0;0.0;Tunnel de Fontenay le fleury (A12) sens Paris/Province (25 caméras)
680;680;Vidéo;VI P 131;VIDDAI131;0.0;0.0;Tunnel de Fontenay le fleury (A12) sens Paris/Province (25 cam?ras)
681;681;Vidéo 2;VI MP 132;VIDDAI132;0.0;0.0;Tunnel de Sévines (N315) sens Paris/Province (19 caméras)
682;682;Vidéo;VI P 132;VIDDAI132;2004.62;0.0;Tunnel de S?vines (N315) sens Paris/Province (19 cam?ras)
683;683;Vidéo 2;VI MP 133;VIDDAI133;0.0;0.0;Tunnel de Sévines (N315) sens Province/Paris (19 caméras)
684;684;Vidéo;VI P 133;VIDDAI133;2004.62;0.0;Tunnel de S?vines (N315) sens Province/Paris (19 cam?ras)
685;685;Vidéo 2;VI MP 134;VIDDAI134;0.0;0.0;Tunnel de Chennevières (N12) sens Paris/Province (11 caméras)
686;686;Vidéo;VI P 134;VIDDAI134;1160.57;0.0;Tunnel de Chennevi?res (N12) sens Paris/Province (11 cam?ras)
687;687;Vidéo 2;VI MP 135;VIDDAI135;0.0;0.0;Tunnel de Chennevières (N12) sens Province/Paris (21 caméras)
688;688;Vidéo;VI P 135;VIDDAI135;2215.63;0.0;Tunnel de Chennevi?res (N12) sens Province/Paris (21 cam?ras)
689;689;Vidéo 2;VI MP 136;VIDDAI136;0.0;1539.2;Tunnel d Antony (A86) sens intérieur (15 caméras)
690;690;Vidéo;VI P 136;VIDDAI136;1582.59;0.0;Tunnel d' Antony (A86) sens int?rieur (15 cam?ras)
691;691;Vidéo 2;VI MP 137;VIDDAI137;0.0;1539.2;Tunnel d Antony (A86) sens extérieur (19 caméras)
692;692;Vidéo;VI P 137;VIDDAI137;2004.62;0.0;Tunnel d' Antony (A86) sens ext?rieur (19 cam?ras)
693;693;Vidéo 2;VI MP 138;VIDDAI138;0.0;1539.2;Tunnel de Fresnes (A86) sens intérieur (17 caméras)
694;694;Vidéo;VI P 138;VIDDAI138;1793.6;0.0;Tunnel de Fresnes (A86) sens int?rieur (17 cam?ras)
695;695;Vidéo 2;VI MP 139;VIDDAI139;0.0;2880.8;Tunnel de Fresnes (A86) sens extérieur (28 caméras)
696;696;Vidéo;VI P 139;VIDDAI139;2954.17;0.0;Tunnel de Fresnes (A86) sens ext?rieur (28 cam?ras)
697;697;Vidéo 2;VI MP 140;VIDDAI140;0.0;3200.8;Tunnel de Bicêtre et Italie (A6b) sens Paris/Province (40 caméras)
698;698;Vidéo;VI P 140;VIDDAI140;8862.51;0.0;Tunnel d'Italie (A6b) sens Paris/Province (28 cam?ras)
699;699;Vidéo 2;VI MP 141;VIDDAI141;0.0;3200.8;Tunnel de Bicêtre et Italie (A6b) sens Province/Paris (38 caméras)
700;700;Vidéo;VI P 141;VIDDAI141;8862.51;0.0;Tunnel d'Italie (A6b) sens Province/Paris (28 cam?ras)
701;701;Vidéo 2;VI MP 142;VIDDAI142;0.0;6401.6;Tunnel d Orly (N7) sens  Paris/Province (25 caméras)
702;702;Vidéo;VI P 142;VIDDAI142;7912.95;0.0;Tunnel d'Orly (N7) sens  Paris/Province (25 cam?ras)
703;703;Vidéo 2;VI MP 143;VIDDAI143;0.0;3420.4;Tunnel d Orly (N7) sens Province/Paris (18 caméras)
704;704;Vidéo;VI P 143;VIDDAI143;5697.33;0.0;Tunnel d'Orly (N7) sens Province/Paris (18 cam?ras)
705;705;Vidéo 2;VI MP 300;VIDCAM300;0.0;1624.7;Tunnel de Champigny (A4) sens Province/Paris (34 caméras)
706;706;Vidéo;VI P 200;VIDCAM300;5376.42;0.0;Tunnel de Champigny (A4) sens Province/Paris (34 cam?ras)
707;707;Vidéo 2;VI MP 301;VIDCAM301;0.0;1624.7;Tunnel de Champigny (A4) sens Paris/Province (33 caméras)
708;708;Vidéo;VI P 201;VIDCAM301;5218.28;0.0;Tunnel de Champigny (A4) sens Paris/Province (33 cam?ras)
709;709;Vidéo 2;VI MP 302;VIDCAM302;0.0;3040.8;Tunnel de Thiais (A86) sens intérieur (47 caméras)
710;710;Vidéo;VI P 202;VIDCAM302;7432.1;0.0;Tunnel de Thiais (A86) sens int?rieur (47 cam?ras)
711;711;Vidéo 2;VI MP 303;VIDCAM303;0.0;3040.8;Tunnel de Thiais (A86) sens extérieur (56 caméras)
712;712;Vidéo;VI P 203;VIDCAM303;8855.26;0.0;Tunnel de Thiais (A86) sens ext?rieur (56 cam?ras)
713;713;Vidéo 2;VI MP 304;VIDCAM304;0.0;6081.6;Tunnel de Nogent-sur-marne (A86) sens intérieur (50 caméras)
714;714;Vidéo;VI P 204;VIDCAM304;11859.75;0.0;Tunnel de Nogent-sur-marne (A86) sens int?rieur (50 cam?ras)
715;715;Vidéo 2;VI MP 305;VIDCAM305;0.0;6081.6;Tunnel de Nogent-sur-marne (A86) sens extérieur (57 caméras)
716;716;Vidéo;VI P 205;VIDCAM305;13520.1;0.0;Tunnel de Nogent-sur-marne (A86) sens ext?rieur (57 cam?ras)
717;717;Vidéo 2;VI MP 306;VIDCAM306;0.0;6081.6;Tunnel du Landy (A1) sens Province/Paris (45 caméras)
718;718;Vidéo;VI P 206;VIDCAM306;10673.76;0.0;Tunnel du Landy (A1) sens Province/Paris (45 cam?ras)
719;719;Vidéo 2;VI MP 307;VIDCAM307;0.0;6081.6;Tunnel du Landy (A1) sens Paris/Province (44 caméras)
720;720;Vidéo;VI P 207;VIDCAM307;10673.76;0.0;Tunnel du Landy (A1) sens Paris/Province (44 cam?ras)
721;721;Vidéo 2;VI MP 308;VIDCAM308;0.0;6081.6;Tunnel de Bobigny (A86) sens intérieur (68 caméras)
722;722;Vidéo;VI P 208;VIDCAM308;16366.44;0.0;Tunnel de Bobigny (A86) sens int?rieur (68 cam?ras)
723;723;Vidéo 2;VI MP 309;VIDCAM309;0.0;6081.6;Tunnel de Bobigny (A86) sens extérieur (68 caméras)
724;724;Vidéo;VI P 209;VIDCAM309;16129.23;0.0;Tunnel de Bobigny (A86) sens ext?rieur (68 cam?ras)
725;725;Vidéo 2;VI MP 310;VIDCAM310;0.0;3249.4;le Tunnel de Lumen et Norton (A86) sens intérieur (20 caméras)
726;726;Vidéo 2;VI MP 311;VIDCAM311;0.0;3249.4;le Tunnel de Lumen et Norton (A86) sens extérieur (27 caméras)
727;727;Vidéo 2;VI MP 312;VIDCAM312;0.0;3249.4;Tunnel de La Courneuve (A86) sens intérieur (18 caméras)
728;728;Vidéo;VI P 212;VIDCAM312;4269.51;0.0;Tunnel de La Courneuve (A86) sens int?rieur (18 cam?ras)
729;729;Vidéo 2;VI MP 313;VIDCAM313;0.0;3249.4;Tunnel de La Courneuve (A86) sens extérieur (20 caméras)
730;730;Vidéo;VI P 213;VIDCAM313;4743.9;0.0;Tunnel de La Courneuve (A86) sens ext?rieur (20 cam?ras)
731;731;Vidéo 2;VI MP 314;VIDCAM314;0.0;1624.8;Tunnel de Taverny (A115) sens Province/Paris (12 caméras)
732;732;Vidéo;VI P 214;VIDCAM314;2846.34;0.0;Tunnel de Taverny (A115) sens Province/Paris (12 cam?ras)
733;733;Vidéo 2;VI MP 315;VIDCAM315;0.0;1624.8;Tunnel de Taverny (A115) sens Paris/Province (11 caméras)
734;734;Vidéo;VI P 215;VIDCAM315;2609.13;0.0;Tunnel de Taverny (A115) sens Paris/Province (11 cam?ras)
735;735;Vidéo 2;VI MP 316;VIDCAM316;0.0;0.0;Tunnel de Neuilly (N13) sens Province/Paris (21 caméras)
736;736;Vidéo;VI P 216;VIDCAM316;4981.08;0.0;Tunnel de Neuilly (N13) sens Province/Paris (21 cam?ras)
737;737;Vidéo 2;VI MP 317;VIDCAM317;0.0;0.0;Tunnel de Neuilly (N13) sens Paris/Province (21 caméras)
738;738;Vidéo;VI P 217;VIDCAM317;4981.08;0.0;Tunnel de Neuilly (N13) sens Paris/Province (21 cam?ras)
739;739;Vidéo 2;VI MP 318;VIDCAM318;0.0;0.0;Echangeur A14/A86 bretelles B3/B4 (43 caméras)
740;740;Vidéo;VI P 218;VIDCAM318;10199.37;0.0;Echangeur A14/A86 bretelles B3/B4 (43 cam?ras)
741;741;Vidéo 2;VI MP 319;VIDCAM319;0.0;0.0;Echangeur A14/A86 bretelle B1  (17 caméras)
742;742;Vidéo;VI P 219;VIDCAM319;4032.33;0.0;Echangeur A14/A86 bretelle B1  (17 cam?ras)
743;743;Vidéo 2;VI MP 320;VIDCAM320;0.0;0.0;Tunnel Nanterre centre (A86) sens intérieur (38 caméras)
744;744;Vidéo;VI P 220;VIDCAM320;9013.41;0.0;Tunnel Nanterre centre (A86) sens int?rieur (38 cam?ras)
745;745;Vidéo 2;VI MP 321;VIDCAM321;0.0;0.0;Tunnel Nanterre centre (A86) sens extérieur (35 caméras)
746;746;Vidéo;VI P 221;VIDCAM321;8301.81;0.0;Tunnel Nanterre centre (A86) sens ext?rieur (35 cam?ras)
747;747;Vidéo 2;VI MP 322;VIDCAM322;0.0;0.0;Tunnel de  la défense (A14) sens Province/Paris (106 caméras)
748;748;Vidéo;VI P 222;VIDCAM322;25142.64;0.0;Tunnel de  la d?fense (A14) sens Province/Paris (106 cam?ras)
749;749;Vidéo 2;VI MP 323;VIDCAM323;0.0;0.0;Tunnel de la défense (A14) sens Paris/Province (127 caméras)
750;750;Vidéo;VI P 223;VIDCAM323;30123.75;0.0;Tunnel de la d?fense (A14) sens Paris/Province (127 cam?ras)
751;751;Vidéo 2;VI MP 324;VIDCAM324;0.0;3040.8;Tunnel de Belle-rive (A86) sens intérieur (46 caméras)
752;752;Vidéo;VI P 224;VIDCAM324;10910.94;0.0;Tunnel de Belle-rive (A86) sens int?rieur (46 cam?ras)
753;753;Vidéo 2;VI MP 325;VIDCAM325;0.0;3040.8;Tunnel de Belle-rive (A86) sens extérieur (40 caméras)
754;754;Vidéo;VI P 225;VIDCAM325;9487.8;0.0;Tunnel de Belle-rive (A86) sens ext?rieur (40 cam?ras)
755;755;Vidéo 2;VI MP 326;VIDCAM326;0.0;0.0;Tunnel de Saint-Cloud (A13) sens intérieur (29 caméras)
756;756;Vidéo;VI P 226;VIDCAM326;6878.67;0.0;Tunnel de Saint-Cloud (A13) sens int?rieur (29 cam?ras)
757;757;Vidéo 2;VI MP 327;VIDCAM327;0.0;0.0;Tunnel de Saint-Cloud (A13) sens extérieur (25 caméras)
758;758;Vidéo;VI P 227;VIDCAM327;5929.86;0.0;Tunnel de Saint-Cloud (A13) sens ext?rieur (25 cam?ras)
759;759;Vidéo 2;VI MP 328;VIDCAM328;0.0;0.0;Tunnel d Ambroise Paré (A13) sens intérieur (30 caméras)
760;760;Vidéo;VI P 228;VIDCAM328;7115.85;0.0;Tunnel d'Ambroise Par? (A13) sens int?rieur (30 cam?ras)
761;761;Vidéo 2;VI MP 329;VIDCAM329;0.0;0.0;Tunnel d Ambroise Paré (A13) sens extérieur (25 caméras)
762;762;Vidéo;VI P 229;VIDCAM329;5929.86;0.0;Tunnel d'Ambroise Par? (A13) sens ext?rieur (25 cam?ras)
763;763;Vidéo 2;VI MP 330;VIDCAM330;0.0;0.0;Tunnel de Fontenay le fleury (A12) sens Province/Paris (17 caméras)
764;764;Vidéo 2;VI MP 331;VIDCAM331;0.0;0.0;Tunnel de Fontenay le fleury (A12) sens Paris/Province (25 caméras)
